id,franchise_id,franchise_name,restaurant_franchise_id,country,city,geohash,lng,lat
188978561101,78,The Hot Spot,3642,GB,London,gcpv,-0.204,51.563
188978561060,37,Cafe Crepe,3642,US,Bay City,dpu2,-83.934,43.625
94489280513,2,Bella Cucina,95399,US,San Antonio,9v1z,-98.584,29.488
120259084302,15,The Pearl Kitchen,59829,US,Lexington,dngb,-84.497,38.074
146028888064,1,Savoria,70611,US,Curitiba,6gkz,-49.281,-25.437
94489280525,14,The Gourmet Garden,95399,US,Newton,9yfb,-97.32,38.043
197568495678,63,Cafe Paris,24784,FR,Paris,u09w,2.303,48.868
188978561034,11,The Flaming Wok,3642,US,Upland,9qh3,-117.672,34.089
154618822723,68,Delish Cafe,41484,GB,London,gcpu,-0.188,51.503
206158430237,30,The Wine Cellar,53370,ES,Barcelona,sp3e,2.202,41.399
249108103193,26,The Silver Spoon,55897,US,Gretna,9z79,-96.253,41.097
146028888070,7,Cafe Roma,70611,US,Montgomery,djf8,-86.217,32.36
111669149743,48,The Local Cafe,84488,FR,Paris,u09t,2.326,48.867
171798691840,1,Savoria,65939,US,Fort Myers,dhtz,-81.796,26.684
180388626458,27,The Corner Cafe,7531,US,Humeston,spzc,11.246,43.775
206158430234,27,The Corner Cafe,53370,ES,Barcelona,sp3e,2.181,41.382
120259084313,26,The Silver Spoon,59829,IT,Milan,u0nd,9.192,45.451
68719476751,16,The Spice Tree,77517,US,Shepherdsville,dng0,-85.698,38.066
180388626468,37,Cafe Crepe,7531,IT,Milan,u0nd,9.246,45.505
214748364869,70,Earth and Vine,92040,GB,London,gcpv,-0.033,51.504
77309411378,51,The Pizzeria,78190,FR,Paris,u09t,2.345,48.866
180388626434,3,Spice Bazaar,7531,US,Fort Walton Beach,dj6k,-86.613,30.404
25769803828,53,The Red Rooster,72230,FR,Paris,u09t,2.304,48.867
60129542152,9,The Grill House,71555,US,Dillon,dnpe,-79.37,34.436
77309411389,62,Cafe Luminoso,78190,GB,London,gcpv,-0.121,51.511
25769803791,16,The Spice Tree,72230,US,New York,dr5r,-73.992,40.745
68719476796,61,Blue Water Bistro,77517,GB,London,gcpv,-0.159,51.519
94489280514,3,Spice Bazaar,95399,US,Tucson,9t9p,-110.909,32.224
16,17,The Rustic Table,47732,US,Altoona,dr0q,-78.395,40.495
34359738415,48,The Local Cafe,50333,FR,Paris,u09t,2.347,48.861
197568495650,35,Basilica Bistro,24784,US,Northwood,drtq,-71.243,43.262
85899345955,36,Blue Ocean Grill,18952,IT,Milan,u0nd,9.191,45.458
77309411369,42,The Daily Scoop,78190,FR,Boulogne Billancourt,u09t,2.253,48.845
163208757271,24,The Fisherman's Catch,96638,US,Emlenton,dpr6,-79.703,41.178
257698037780,21,The Lazy Daisy,26468,ES,Barcelona,sp3e,2.171,41.375
197568495616,1,Savoria,24784,US,New York,d7q3,-69.91,18.458
20,21,The Lazy Daisy,47732,ES,Barcelona,sp3e,2.178,41.383
214748364827,28,The Spicy Pickle,92040,US,Moorcroft,9xv7,-104.951,44.264
60129542188,45,The Green Bean,71555,FR,Paris,u09t,2.338,48.852
77309411368,41,The Daily Bread,78190,FR,Paris,u09t,2.329,48.818
240518168590,15,The Pearl Kitchen,93164,US,Fort Smith,9ykc,-94.349,35.348
206158430235,28,The Spicy Pickle,53370,ES,Barcelona,sp3e,2.161,41.384
60129542176,33,The Blue Elephant,71555,US,Toledo,dpks,-83.665,41.649
137438953499,28,The Spicy Pickle,11038,IT,Milan,u0nd,9.193,45.47
77309411359,32,The Orange Peeler,78190,IT,Milan,u0nd,9.21,45.463
206158430272,65,Chef's Corner,53370,FR,Paris,u09w,2.354,48.868
214748364868,69,Dragonfly Cafe,92040,GB,London,gcpu,-0.209,51.499
171798691844,5,The Hungry Hippo,65939,US,Jackson,dn2f,-88.857,35.662
188978561053,30,The Wine Cellar,3642,ES,Barcelona,sp3e,2.162,41.394
231928234026,43,The Food House,33573,FR,Paris,u09t,2.308,48.854
146028888144,81,The Oak Room,70611,GB,London,gcpv,-0.118,51.516
103079215126,23,The Hungry Pig,4340,US,Somerset,dnef,-84.618,37.072
85899345957,38,Cafe Viva,18952,IT,Milan,u0nd,9.207,45.485
120259084290,3,Spice Bazaar,59829,US,Palm Harbor,dhvp,-82.74,28.107
34359738394,27,The Corner Cafe,50333,IT,Milan,u0nd,9.184,45.467
197568495689,74,Garden of Eatin',24784,GB,London,gcpu,-0.121,51.489
68719476789,54,The Spice House,77517,GB,Paddington,gcpv,-0.178,51.513
77309411333,6,The Daily Grind,78190,US,Savannah,djwq,-81.149,32.103
111669149749,54,The Spice House,84488,GB,London,gcpu,-0.146,51.49
51539607552,1,Savoria,6934,US,Whigham,9fcp,-99.827,16.792
154618822679,24,The Fisherman's Catch,41484,ES,Barcelona,sp3e,2.178,41.384
266287972431,80,The Market Cafe,11263,GB,London,gcpv,-0.07,51.546
223338299412,21,The Lazy Daisy,36937,ES,Barcelona,sp3e,2.184,41.387
163208757317,70,Earth and Vine,96638,GB,Paddington,gcpv,-0.171,51.52
25769803777,2,Bella Cucina,72230,US,Fort Lauderdale,dhwu,-80.331,26.124
231928234014,31,Bistro 42,33573,IT,Milan,u0nd,9.167,45.484
51539607604,53,The Red Rooster,6934,GB,London,gcpv,-0.15,51.505
214748364802,3,Spice Bazaar,92040,US,Waco,9vdg,-97.146,31.502
17179869240,57,The Yellow Submarine,10902,FR,Paris,u09t,2.308,48.855
128849018915,36,Blue Ocean Grill,5679,US,Belle Fourche,9xyn,-103.854,44.663
206158430256,49,The Olive Tree,53370,US,Seattle,c22y,-122.355,47.623
231928234010,27,The Corner Cafe,33573,US,Dixfield,drvv,-70.457,44.531
111669149698,3,Spice Bazaar,84488,US,Monahans,9twg,-102.902,31.592
249108103208,41,The Daily Bread,55897,US,Greenbush,dpuv,-83.315,44.53
25769803838,63,Cafe Paris,72230,GB,London,gcpv,-0.161,51.515
94489280524,13,The Firehouse,95399,US,Groveland,9qdz,-119.881,37.812
240518168584,9,The Grill House,93164,US,Dallas,9vg4,-96.848,32.809
60129542150,7,Cafe Roma,71555,US,Little River,dq00,-78.617,33.875
257698037794,35,Basilica Bistro,26468,IT,Milan,u0nd,9.174,45.51
68719476749,14,The Gourmet Garden,77517,US,Salem,dnx5,-80.032,37.265
240518168622,47,The Juicy Burger,93164,IT,Milan,u0nd,9.184,45.463
51539607601,50,The Pancake House,6934,FR,Paris,u09w,2.3,48.874
206158430276,69,Dragonfly Cafe,53370,FR,Paris,u09w,2.313,48.882
13,14,The Gourmet Garden,47732,US,Champaign,dp1h,-88.244,40.131
34359738396,29,The Olive Branch,50333,IT,Milan,u0nd,9.157,45.471
53,54,The Spice House,47732,FR,Paris,u09w,2.349,48.873
188978561028,5,The Hungry Hippo,3642,US,Enterprise,djdf,-85.836,31.327
231928234015,32,The Orange Peeler,33573,IT,Milan,u0nd,9.227,45.516
206158430279,72,Flamingo Cafe,53370,GB,London,gcpu,-0.127,51.493
120259084300,13,The Firehouse,59829,US,Branson,9yt8,-93.272,36.633
17179869184,1,Savoria,10902,US,Arvada,qw3y,115.164,-8.7
206158430236,29,The Olive Branch,53370,ES,Barcelona,sp3e,2.162,41.396
180388626455,24,The Fisherman's Catch,7531,US,Hobart,dr8h,-78.742,42.99
214748364810,11,The Flaming Wok,92040,US,Jellico,dns0,-84.127,36.588
214748364818,19,The Tasting Room,92040,US,Bowlinggreen,dpke,-83.608,41.374
137438953473,2,Bella Cucina,11038,US,Grand Prairie,9vff,-97.06,32.784
103079215157,54,The Spice House,4340,FR,Paris,u09t,2.283,48.847
146028888148,85,The Plum Cafe,70611,NL,Amsterdam,u173,4.861,52.37
266287972432,81,The Oak Room,11263,GB,London,gcpv,-0.055,51.546
249108103209,42,The Daily Scoop,55897,US,Tigerton,dpbw,-89.066,44.75
60129542206,63,Cafe Paris,71555,GB,London,gcpv,-0.158,51.52
266287972410,59,Azalea Cafe,11263,FR,Paris,u09w,2.297,48.872
257698037817,58,A Tasty Bite,26468,FR,Paris,u09w,2.343,48.871
85899345933,14,The Gourmet Garden,18952,US,Rohnert Park,9qbd,-122.715,38.364
8589934639,48,The Local Cafe,12630,FR,Paris,u09w,2.326,48.875
146028888146,83,The Pantry,70611,NL,Amsterdam,u173,4.889,52.335
266287972407,56,The Waffle House,11263,FR,Paris,u09w,2.298,48.871
77309411379,52,The Red Door,78190,FR,Paris,u09w,2.321,48.868
154618822705,50,The Pancake House,41484,AT,Vienna,u2ed,16.374,48.211
154618822715,60,Big City Grill,41484,FR,Paris,u09w,2.322,48.874
249108103237,70,Earth and Vine,55897,GB,London,gcpv,-0.135,51.519
197568495620,5,The Hungry Hippo,24784,US,Mobile,dj3q,-88.041,30.688
85899345974,55,The Steak House,18952,GB,London,gcpu,-0.188,51.494
17179869190,7,Cafe Roma,10902,US,Duluth,dnh1,-84.125,33.951
137438953528,57,The Yellow Submarine,11038,GB,London,gcpv,-0.132,51.527
180388626502,71,Fire and Spice,7531,NL,Amsterdam,u173,4.868,52.368
128849018933,54,The Spice House,5679,FR,Paris,u09t,2.326,48.866
42949673014,55,The Steak House,89646,FR,Paris,u09w,2.303,48.872
120259084323,36,Blue Ocean Grill,59829,FR,Paris,u09t,2.354,48.832
128849018953,74,Garden of Eatin',5679,GB,London,gcpv,-0.185,51.524
214748364865,66,City Bites,92040,GB,London,gcpu,-0.138,51.49
137438953530,59,Azalea Cafe,11038,NL,Amsterdam,u173,4.818,52.338
257698037764,5,The Hungry Hippo,26468,US,New Orleans,9vrf,-90.071,29.952
188978561030,7,Cafe Roma,3642,US,Jacksonville,9vsm,-95.255,31.965
171798691881,42,The Daily Scoop,65939,FR,Paris,u09t,2.324,48.846
103079215167,64,Chateau de Cuisine,4340,GB,London,gcpv,-0.126,51.505
128849018920,41,The Daily Bread,5679,IT,Milan,u0nd,9.222,45.502
163208757318,71,Fire and Spice,96638,GB,London,gcpv,-0.153,51.522
249108103182,15,The Pearl Kitchen,55897,US,Marina,9q92,-121.806,36.699
266287972370,19,The Tasting Room,11263,US,Percival,9z5z,-95.789,40.69
214748364809,10,The Golden Spoon,92040,US,El Reno,9y63,-97.973,35.505
180388626460,29,The Olive Branch,7531,US,Gaylord,9zuv,-94.224,44.556
180388626464,33,The Blue Elephant,7531,IT,Milan,u0nd,9.203,45.478
163208757267,20,The Brasserie,96638,US,Bellmawr,dr4d,-75.078,39.864
103079215133,30,The Wine Cellar,4340,US,Drums,dr3c,-75.953,41.033
171798691869,30,The Wine Cellar,65939,IT,Milan,u0nd,9.195,45.469
197568495695,80,The Market Cafe,24784,GB,London,gcpv,-0.099,51.505
29,30,The Wine Cellar,47732,US,Canyonville,9r8k,-123.291,42.944
128849018932,53,The Red Rooster,5679,FR,Paris,u09t,2.28,48.858
197568495661,46,The Italian Table,24784,AT,Vienna,u2ed,16.384,48.195
137438953483,12,The Wooden Spoon,11038,US,Denver,9xj7,-104.993,39.915
17179869201,18,The Harvest Room,10902,US,Rehoboth Beach,dqfs,-75.082,38.717
103079215122,19,The Tasting Room,4340,US,Emporia,dq8b,-77.56,36.707
128849018912,33,The Blue Elephant,5679,US,Camden,dryg,-69.075,44.202
163208757251,4,The Blue Plate,96638,US,Vicksburg,9vxr,-90.899,32.314
51539607595,44,The French Kitchen,6934,FR,Paris,u09t,2.338,48.863
94489280570,59,Azalea Cafe,95399,GB,London,gcpv,-0.122,51.52
68719476739,4,The Blue Plate,77517,US,Junction,9v3j,-99.778,30.494
94489280553,42,The Daily Scoop,95399,FR,Paris,u09t,2.283,48.866
146028888093,30,The Wine Cellar,70611,US,Albany,dred,-73.815,42.687
146028888141,78,The Hot Spot,70611,GB,London,gcpu,-0.152,51.503
68719476794,59,Azalea Cafe,77517,GB,London,gcpv,-0.18,51.516
206158430217,10,The Golden Spoon,53370,US,Barstow,9qhy,-117.003,34.891
214748364829,30,The Wine Cellar,92040,US,Eau Claire,9zyz,-91.596,44.844
231928233997,14,The Gourmet Garden,33573,US,Stirling City,9r1e,-121.527,39.904
206158430228,21,The Lazy Daisy,53370,US,Exton,dr4j,-75.626,40.362
231928234037,54,The Spice House,33573,GB,London,gcpv,-0.07,51.517
154618822690,35,Basilica Bistro,41484,US,Clare,dpg9,-84.788,43.83
77309411374,47,The Juicy Burger,78190,FR,Paris,u09t,2.353,48.858
180388626481,50,The Pancake House,7531,FR,Paris,u09w,2.33,48.871
231928234003,20,The Brasserie,33573,ES,Barcelona,sp3e,2.129,41.405
188978561037,14,The Gourmet Garden,3642,US,Chattanooga,dn5r,-85.208,34.991
163208757286,39,Cinnamon Grill,96638,US,Spearfish,9xyj,-103.814,44.48
223338299426,35,Basilica Bistro,36937,US,Jamestown,cb3f,-98.715,46.882
188978561033,10,The Golden Spoon,3642,US,Hope,9vvr,-93.612,33.684
163208757323,76,Happy Hour Cafe,96638,NL,Amsterdam,u173,4.894,52.371
60129542170,27,The Corner Cafe,71555,ES,Barcelona,sp3e,2.184,41.382
257698037811,52,The Red Door,26468,FR,Paris,u09t,2.341,48.864
146028888127,64,Chateau de Cuisine,70611,FR,Paris,u09t,2.379,48.861
68719476773,38,Cafe Viva,77517,US,Kalispell,c2wd,-114.305,48.182
111669149697,2,Bella Cucina,84488,US,Orlando,djn1,-81.405,28.407
8589934607,16,The Spice Tree,12630,US,Burlington,9wzr,-102.278,39.299
60129542197,54,The Spice House,71555,FR,Paris,u09w,2.359,48.876
60129542180,37,Cafe Crepe,71555,AT,Vienna,u2ed,16.369,48.205
214748364855,56,The Waffle House,92040,FR,Paris,u09t,2.329,48.865
42949673017,58,A Tasty Bite,89646,FR,Paris,u09w,2.3,48.876
111669149703,8,The Green Olive,84488,US,Birmingham,djfq,-86.809,33.52
206158430271,64,Chateau de Cuisine,53370,FR,Paris,u09t,2.366,48.864
25769803797,22,The Red Pepper,72230,ES,Barcelona,sp3e,2.162,41.392
111669149728,33,The Blue Elephant,84488,US,Brockton,drmr,-71.058,42.064
154618822683,28,The Spicy Pickle,41484,US,Narragansett,drm5,-71.462,41.432
85899345984,65,Chef's Corner,18952,GB,London,gcpv,-0.002,51.537
249108103185,18,The Harvest Room,55897,US,San Francisco,9q8y,-122.401,37.792
34359738440,73,Fresh Harvest,50333,NL,Amsterdam,u173,4.866,52.354
206158430265,58,A Tasty Bite,53370,FR,Paris,u09t,2.316,48.844
249108103215,48,The Local Cafe,55897,IT,Milan,u0n6,9.119,45.514
103079215170,67,Crimson and Clover,4340,GB,London,gcpv,-0.188,51.51
51539607606,55,The Steak House,6934,GB,London,gcpv,-0.187,51.513
94489280551,40,Crimson Cafe,95399,FR,Paris,u09t,2.306,48.838
146028888142,79,The Huckleberry Cafe,70611,GB,London,gcpv,-0.129,51.507
8589934651,60,Big City Grill,12630,GB,London,gcpu,-0.158,51.497
25769803816,41,The Daily Bread,72230,IT,Milan,u0nd,9.192,45.466
163208757297,50,The Pancake House,96638,AT,Vienna,u2ed,16.421,48.234
266287972376,25,The Cozy Cafe,11263,ES,Barcelona,sp3e,2.164,41.394
188978561058,35,Basilica Bistro,3642,US,Madison,dp8m,-89.44,43.073
66,67,Crimson and Clover,47732,NL,Amsterdam,u173,4.876,52.35
146028888096,33,The Blue Elephant,70611,US,Decorah,9zww,-91.797,43.292
214748364873,74,Garden of Eatin',92040,GB,London,gcpv,-0.137,51.517
60129542199,56,The Waffle House,71555,GB,London,gcpu,-0.019,51.474
94489280559,48,The Local Cafe,95399,FR,Paris,u09w,2.336,48.873
188978561102,79,The Huckleberry Cafe,3642,GB,London,gcpv,-0.217,51.583
180388626440,9,The Grill House,7531,US,Max Meadows,dnw6,-80.944,36.941
128849018948,69,Dragonfly Cafe,5679,GB,London,gcpv,-0.144,51.508
51539607577,26,The Silver Spoon,6934,US,Archbald,dr6h,-75.592,41.494
171798691880,41,The Daily Bread,65939,FR,Paris,u09t,2.352,48.845
154618822669,14,The Gourmet Garden,41484,US,Franklin,dn6k,-86.823,35.911
111669149716,21,The Lazy Daisy,84488,US,Bloomington,dp0w,-88.977,40.46
231928234044,61,Blue Water Bistro,33573,US,Harleigh,u38k,11.754,54.153
180388626492,61,Blue Water Bistro,7531,GB,London,gcpv,-0.155,51.508
85899345922,3,Spice Bazaar,18952,US,West Palm Beach,dhxp,-80.073,26.691
103079215158,55,The Steak House,4340,FR,Paris,u09t,2.343,48.861
8589934638,47,The Juicy Burger,12630,FR,Paris,u09w,2.326,48.871
197568495658,43,The Food House,24784,US,Mohawk,f03j,-88.299,47.415
34359738409,42,The Daily Scoop,50333,FR,Paris,u09t,2.345,48.846
111669149708,13,The Firehouse,84488,US,Yellville,9yqj,-92.611,36.105
154618822712,57,The Yellow Submarine,41484,FR,Paris,u09t,2.311,48.861
206158430241,34,The Tasty Treat,53370,US,Hampton,drts,-70.813,42.91
42949672980,21,The Lazy Daisy,89646,ES,Barcelona,sp3e,2.151,41.384
154618822708,53,The Red Rooster,41484,FR,Paris,u09t,2.33,48.853
43,44,The French Kitchen,47732,AT,Vienna,u2ed,16.355,48.192
214748364845,46,The Italian Table,92040,FR,Paris 06,u09t,2.321,48.845
197568495644,29,The Olive Branch,24784,ES,Barcelona,sp3e,2.159,41.391
34359738383,16,The Spice Tree,50333,ES,Barcelona,sp3e,2.181,41.38
77309411341,14,The Gourmet Garden,78190,US,Bull Shoals,9yqn,-92.591,36.382
171798691846,7,Cafe Roma,65939,US,Rocky Mount,dq2s,-77.847,35.979
8589934632,41,The Daily Bread,12630,FR,Paris,u09t,2.326,48.847
231928234038,55,The Steak House,33573,NL,Amsterdam,u173,4.877,52.331
266287972425,74,Garden of Eatin',11263,GB,London,u10j,0.039,51.507
214748364875,76,Happy Hour Cafe,92040,GB,London,gcpv,-0.079,51.524
266287972398,47,The Juicy Burger,11263,FR,Paris,u09t,2.284,48.83
171798691877,38,Cafe Viva,65939,AT,Vienna,u2ed,16.367,48.197
206158430277,70,Earth and Vine,53370,US,Raymond,u1hc,6.961,50.94
188978561057,34,The Tasty Treat,3642,US,Fitchburg,drsf,-71.853,42.546
171798691892,53,The Red Rooster,65939,US,Northbrook,u0yj,8.761,50.107
34359738443,76,Happy Hour Cafe,50333,NL,Amsterdam,u173,4.884,52.365
249108103196,29,The Olive Branch,55897,ES,Barcelona,sp3e,2.172,41.383
128849018942,63,Cafe Paris,5679,GB,London,gcpu,-0.014,51.478
25769803827,52,The Red Door,72230,FR,Paris,u09t,2.327,48.857
8589934659,68,Delish Cafe,12630,NL,Amsterdam,u173,4.888,52.334
60129542211,68,Delish Cafe,71555,NL,Amsterdam,u173,4.831,52.347
85899345923,4,The Blue Plate,18952,US,Bisbee,9t9f,-109.913,31.443
60129542175,32,The Orange Peeler,71555,ES,Barcelona,sp3e,2.112,41.394
240518168578,3,Spice Bazaar,93164,US,Houston,9vk1,-95.36,29.751
197568495660,45,The Green Bean,24784,AT,Vienna,u2ed,16.332,48.183
8589934628,37,Cafe Crepe,12630,US,Yakima,c263,-120.512,46.614
103079215150,47,The Juicy Burger,4340,IT,Milan,u0nd,9.202,45.488
128849018904,25,The Cozy Cafe,5679,ES,Barcelona,sp3e,2.177,41.392
266287972358,7,Cafe Roma,11263,US,Birmingham,djfq,-86.715,33.529
171798691874,35,Basilica Bistro,65939,US,Port Angeles,c281,-123.439,48.11
25769803799,24,The Fisherman's Catch,72230,ES,Barcelona,sp3e,2.165,41.394
25769803821,46,The Italian Table,72230,US,Sumner,c23h,-122.223,47.202
51539607583,32,The Orange Peeler,6934,IT,Milan,u0nd,9.2,45.478
137438953529,58,A Tasty Bite,11038,GB,Woodford Green,u10j,0.059,51.607
25769803818,43,The Food House,72230,IT,Milan,u0nd,9.196,45.474
128849018903,24,The Fisherman's Catch,5679,ES,Barcelona,sp3e,2.168,41.391
146028888131,68,Delish Cafe,70611,FR,Paris,u09w,2.302,48.873
120259084344,57,The Yellow Submarine,59829,GB,London,gcpv,-0.14,51.506
25769803807,32,The Orange Peeler,72230,US,Southfield,dpsc,-83.242,42.472
163208757295,48,The Local Cafe,96638,AT,Vienna,u2ed,16.345,48.167
128849018931,52,The Red Door,5679,FR,Paris,u09t,2.356,48.852
60129542178,35,Basilica Bistro,71555,IT,Milan,u0n6,9.116,45.444
146028888111,48,The Local Cafe,70611,IT,Milan,u0nd,9.19,45.498
17179869230,47,The Juicy Burger,10902,AT,Vienna,u2ed,16.372,48.207
17179869247,64,Chateau de Cuisine,10902,FR,Paris,u09w,2.306,48.875
68719476772,37,Cafe Crepe,77517,AT,Vienna,u2ed,16.363,48.179
111669149723,28,The Spicy Pickle,84488,ES,Barcelona,sp3e,2.173,41.391
120259084292,5,The Hungry Hippo,59829,US,Houston,9vk1,-95.46,29.768
103079215146,43,The Food House,4340,US,Pembroke,dxbp,-67.169,44.956
111669149736,41,The Daily Bread,84488,FR,Paris,u09t,2.319,48.838
197568495626,11,The Flaming Wok,24784,US,Albuquerque,9wk0,-106.585,35.159
231928234017,34,The Tasty Treat,33573,US,Seattle,c23p,-122.314,47.661
77309411363,36,Blue Ocean Grill,78190,US,Forest Grove,c206,-123.078,45.521
266287972404,53,The Red Rooster,11263,FR,Paris,u09t,2.301,48.861
214748364834,35,Basilica Bistro,92040,IT,Milan,u0nd,9.181,45.462
8589934653,62,Cafe Luminoso,12630,GB,London,gcpv,-0.226,51.505
5,6,The Daily Grind,47732,US,Columbus,djcn,-88.426,33.514
240518168647,72,Flamingo Cafe,93164,GB,London,gcpv,-0.285,51.559
85899345963,44,The French Kitchen,18952,AT,Vienna,u2ed,16.36,48.216
180388626466,35,Basilica Bistro,7531,IT,Milan,u0nd,9.143,45.5
25769803823,48,The Local Cafe,72230,AT,Vienna,u2ed,16.378,48.206
77309411372,45,The Green Bean,78190,FR,Paris,u09t,2.374,48.852
19,20,The Brasserie,47732,ES,Barcelona,sp3e,2.176,41.378
249108103221,54,The Spice House,55897,FR,Paris,u09t,2.315,48.838
231928234008,25,The Cozy Cafe,33573,US,Effingham,drv2,-71.115,43.741
68719476757,22,The Red Pepper,77517,ES,Barcelona,sp3e,2.147,41.434
163208757280,33,The Blue Elephant,96638,ES,Barcelona,sp3e,2.144,41.399
188978561039,16,The Spice Tree,3642,US,Gallup,9w69,-108.728,35.5
120259084321,34,The Tasty Treat,59829,AT,Vienna,u2ed,16.341,48.197
266287972416,65,Chef's Corner,11263,FR,Paris,u09w,2.298,48.883
42949672992,33,The Blue Elephant,89646,US,Albert Lea,9zv8,-93.369,43.65
163208757261,14,The Gourmet Garden,96638,US,Ruther Glen,dq8z,-77.476,37.933
103079215108,5,The Hungry Hippo,4340,US,Gulfport,dj2t,-89.093,30.425
163208757273,26,The Silver Spoon,96638,ES,Barcelona,sp3e,2.19,41.368
214748364830,31,Bistro 42,92040,US,Minneapolis,9zvx,-93.24,44.852
249108103190,23,The Hungry Pig,55897,US,Carnegie,dppj,-80.089,40.406
197568495637,22,The Red Pepper,24784,US,Indianapolis,dp4d,-86.265,39.888
154618822718,63,Cafe Paris,41484,GB,London,gcpu,-0.145,51.491
249108103226,59,Azalea Cafe,55897,FR,Paris,u09w,2.321,48.869
146028888138,75,Greenhouse Cafe,70611,GB,London,gcpu,-0.168,51.497
25769803788,13,The Firehouse,72230,US,East Saint Louis,9yzg,-90.175,38.629
214748364850,51,The Pizzeria,92040,FR,Paris,u09t,2.339,48.852
163208757294,47,The Juicy Burger,96638,AT,Vienna,u2e9,16.283,48.154
240518168602,27,The Corner Cafe,93164,ES,Barcelona,sp3e,2.143,41.38
154618822713,58,A Tasty Bite,41484,FR,Paris,u09w,2.345,48.872
249108103176,9,The Grill House,55897,US,Kiowa,9y5v,-95.9,34.719
2,3,Spice Bazaar,47732,US,Hammond,9vrt,-90.501,30.518
103079215130,27,The Corner Cafe,4340,US,Eagle,9xh1,-106.83,39.66
180388626435,4,The Blue Plate,7531,US,San Diego,9mud,-117.168,32.724
146028888105,42,The Daily Scoop,70611,IT,Milan,u0nd,9.177,45.46
180388626486,55,The Steak House,7531,GB,London,gcpu,-0.007,51.481
94489280518,7,Cafe Roma,95399,US,Madisonville,dnk1,-84.37,35.506
180388626482,51,The Pizzeria,7531,FR,Paris,u09w,2.32,48.874
103079215161,58,A Tasty Bite,4340,FR,Paris,u09w,2.328,48.872
128849018899,20,The Brasserie,5679,ES,Barcelona,sp3e,2.156,41.379
63,64,Chateau de Cuisine,47732,GB,London,gcpv,-0.157,51.514
94489280560,49,The Olive Tree,95399,FR,Paris,u09w,2.358,48.879
240518168581,6,The Daily Grind,93164,US,Tucson,9t9p,-110.977,32.314
111669149733,38,Cafe Viva,84488,AT,Vienna,u2ed,16.344,48.187
180388626475,44,The French Kitchen,7531,FR,Paris,u09t,2.349,48.852
206158430211,4,The Blue Plate,53370,US,Houston,9vk4,-95.362,29.94
146028888066,3,Spice Bazaar,70611,US,Weslaco,9udk,-97.959,26.172
103079215149,46,The Italian Table,4340,IT,Milan,u0nd,9.194,45.464
94489280567,56,The Waffle House,95399,GB,London,gcpv,-0.182,51.512
197568495685,70,Earth and Vine,24784,FR,Paris,u09w,2.32,48.88
214748364806,7,Cafe Roma,92040,US,Cypress,9qh0,-118.024,33.832
12,13,The Firehouse,47732,US,Athens,dnvx,-81.999,39.354
146028888117,54,The Spice House,70611,AT,Vienna,u2ed,16.339,48.201
120259084337,50,The Pancake House,59829,GB,London,gcpu,-0.207,51.494
266287972355,4,The Blue Plate,11263,US,San Antonio,9v1z,-98.71,29.414
249108103189,22,The Red Pepper,55897,US,Harrisburg,dr1m,-76.821,40.278
137438953526,55,The Steak House,11038,GB,London,gcpv,-0.157,51.515
180388626495,64,Chateau de Cuisine,7531,GB,London,gcpv,-0.15,51.518
34359738385,18,The Harvest Room,50333,ES,Barcelona,sp3e,2.21,41.401
51539607578,27,The Corner Cafe,6934,US,Woodstock,dr7r,-74.121,42.04
188978561032,9,The Grill House,3642,US,Pawleys Island,djzy,-79.098,33.47
249108103186,19,The Tasting Room,55897,US,Springfield,9q9p,-122.331,37.957
17179869205,22,The Red Pepper,10902,US,Jennerstown,dppu,-79.079,40.164
8589934657,66,City Bites,12630,GB,London,gcpv,-0.125,51.52
51539607591,40,Crimson Cafe,6934,AT,Donauinsel,u2ed,16.417,48.232
120259084328,41,The Daily Bread,59829,FR,Paris,u09t,2.323,48.86
171798691849,10,The Golden Spoon,65939,US,Sunnyvale,9q9h,-122.003,37.352
171798691884,45,The Green Bean,65939,FR,Paris,u09t,2.345,48.852
266287972362,11,The Flaming Wok,11263,US,Osage Beach,9yy0,-92.665,38.127
180388626447,16,The Spice Tree,7531,US,Portland,dp5w,-84.994,40.439
120259084346,59,Azalea Cafe,59829,GB,London,gcpv,-0.184,51.511
137438953490,19,The Tasting Room,11038,US,Cedar Rapids,9zqz,-91.652,42.03
25769803846,71,Fire and Spice,72230,NL,Amsterdam,u173,4.887,52.372
128849018918,39,Cinnamon Grill,5679,IT,Milan,u0nd,9.191,45.466
68719476790,55,The Steak House,77517,GB,London,gcpv,-0.1,51.513
34359738437,70,Earth and Vine,50333,GB,London,gcpv,-0.192,51.537
17179869234,51,The Pizzeria,10902,FR,Paris,u09t,2.381,48.838
249108103177,10,The Golden Spoon,55897,US,Boiling Springs,dnjx,-81.955,35.011
8589934600,9,The Grill House,12630,US,Ballentine,eysb,-4.426,36.715
8589934648,57,The Yellow Submarine,12630,GB,London,gcpu,-0.245,51.494
111669149722,27,The Corner Cafe,84488,ES,Barcelona,sp3e,2.176,41.386
197568495703,88,The Royal Cafe,24784,NL,Amsterdam,u173,4.883,52.368
240518168595,20,The Brasserie,93164,US,Kansas City,9yux,-94.683,39.309
266287972383,32,The Orange Peeler,11263,US,Rockford,dp88,-88.967,42.273
85899345954,35,Basilica Bistro,18952,IT,Milan,u0nd,9.161,45.451
